Governo,Ministro,nome,cognome,gender,legislatura
IV Governo Berlusconi,Ministro degli Affari esteri,FRANCO,FRATTINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro dello Sviluppo economico,CLAUDIO,SCAJOLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Zoli,Ministro senza Portafoglio,RINALDO,DEL BO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
IV Governo Berlusconi,Ministro senza portafoglio,ANNA MARIA,BERNINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,MINISTRO SENZA PORTAFOGLIO,ALDO,BRANCHER,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Monti,Ministro senza portafoglio,FILIPPO,PATRONI GRIFFI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
II Governo Conte,Ministro dell'Istruzione,LUCIA,AZZOLINA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
II Governo Conte,Ministro dell'Università e della ricerca,GAETANO,MANFREDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
II Governo Conte,Ministro delle Infrastrutture e dei trasporti,PAOLA,DE MICHELI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
II Governo Conte,Ministro senza portafoglio per le Politiche giovanili e lo sport,VINCENZO,SPADAFORA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
II Governo Conte,Ministro senza portafoglio per gli Affari regionali e le autonomie,FRANCESCO,BOCCIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
II Governo Conte,Ministro senza portafoglio per i Rapporti con il Parlamento,FEDERICO,D'INCA',male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
II Governo Conte,Ministro per i Beni e le attività culturali,DARIO,FRANCESCHINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
II Governo Conte,Ministro senza portafoglio per la pubblica amministrazione,FABIANA,DADONE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
II Governo Conte,Ministro della Salute,ROBERTO,SPERANZA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
II Governo Conte,Ministro dell'Ambiente e della tutela del territorio e del mare,SERGIO,COSTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
II Governo Conte,Ministro del Lavoro e delle politiche sociali,NUNZIA,CATALFO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
II Governo Conte,Ministro senza portafoglio per gli Affari europei,VINCENZO,AMENDOLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
II Governo Conte,"Ministro delle Politiche agricole alimentari, forestali e del turismo",TERESA,BELLANOVA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
II Governo Conte,"Ministro dell'Istruzione, dell'università e della ricerca",LORENZO,FIORAMONTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
II Governo Conte,Ministro degli Affari esteri e della cooperazione internazionale,LUIGI,DI MAIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
II Governo Conte,Ministro dell'Interno,LUCIANA,LAMORGESE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
II Governo Conte,Ministro della Difesa,LORENZO,GUERINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
II Governo Conte,Ministro della Giustizia,ALFONSO,BONAFEDE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
II Governo Conte,Ministro senza portafoglio per il Sud e la coesione territoriale,GIUSEPPE LUCIANO CALOGERO,PROVENZANO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
II Governo Conte,Ministro senza portafoglio per le Pari opportunità e la famiglia,ELENA,BONETTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
II Governo Conte,Ministro dell'Economia e delle finanze,ROBERTO,GUALTIERI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
II Governo Conte,Ministro senza portafoglio per l'Innovazione tecnologica e la digitalizzazione,PAOLA,PISANO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
II Governo Conte,Ministro dello Sviluppo economico,STEFANO,PATUANELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Conte,Ministro del Lavoro e delle politiche sociali,LUIGI,DI MAIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Conte,Ministro per la Pubblica amministrazione,GIULIA,BONGIORNO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Conte,Ministro dello Sviluppo economico,LUIGI,DI MAIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Conte,Ministro per la Famiglia e le disabilità,LORENZO,FONTANA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Conte,Ministro per il Sud,BARBARA,LEZZI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Conte,Ministro dell'Ambiente e della tutela del territorio e del mare,SERGIO,COSTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Conte,Ministro della Difesa,ELISABETTA,TRENTA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Conte,Ministro dell'Interno,MATTEO,SALVINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Conte,"Ministro dell'Istruzione, dell'università e della ricerca",MARCO,BUSSETTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Conte,Ministro per gli Affari europei,PAOLO,SAVONA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Conte,Ministro senza portafoglio,BARBARA,LEZZI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Conte,Ministro senza portafoglio,PAOLO,SAVONA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Conte,Ministro senza portafoglio,RICCARDO,FRACCARO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Conte,Ministro senza portafoglio,GIULIA,BONGIORNO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Conte,Ministro senza portafoglio,LORENZO,FONTANA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Conte,Ministro senza portafoglio,ERIKA,STEFANI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Conte,Ministro per gli Affari regionali e le autonomie,ERIKA,STEFANI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Conte,Ministro della Salute,GIULIA,GRILLO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Conte,Ministro degli Affari esteri e della cooperazione internazionale,ENZO,MOAVERO MILANESI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Conte,Ministro dei Beni e delle attività culturali e del turismo,ALBERTO,BONISOLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Conte,Ministro per i Rapporti con il Parlamento e la democrazia diretta,RICCARDO,FRACCARO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Conte,Ministro delle Infrastrutture e dei trasporti,DANILO,TONINELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Conte,Ministro dell'Economia e delle finanze,GIOVANNI,TRIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Conte,Ministro della Giustizia,ALFONSO,BONAFEDE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Conte,Ministro delle Politiche agricole alimentari e forestali,GIAN MARCO,CENTINAIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Conte,"Ministro delle Politiche agricole alimentari, forestali e del turismo",GIAN MARCO,CENTINAIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Conte,Ministro per i Beni e le attività culturali,ALBERTO,BONISOLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Conte,Vice Ministro dell'Economia e delle finanze,LAURA,CASTELLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Conte,Vice Ministro dell'Economia e delle finanze,MASSIMO,GARAVAGLIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Conte,Vice Ministro dello Sviluppo economico,DARIO,GALLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Conte,"Vice Ministro dell'Istruzione, dell'università e della ricerca",LORENZO,FIORAMONTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Conte,Vice Ministro delle infrastrutture e dei trasporti,EDOARDO,RIXI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
II Governo Conte,Vice Ministro dell'Economia e le finanze,LAURA,CASTELLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
II Governo Conte,Vice Ministro dell'Economia e le finanze,ANTONIO,MISIANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Conte,Viceministro agli Affari esteri e alla cooperazione internazionale,EMANUELA CLAUDIA,DEL RE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
II Governo Conte,"Ministro dell'Istruzione, dell'università e della ricerca",GIUSEPPE,CONTE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Gentiloni Silveri,Vice Ministro degli Affari esteri e della cooperazione internazionale,MARIO,GIRO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Gentiloni Silveri,Vice Ministro dell'Interno,FILIPPO,BUBBICO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Gentiloni Silveri,Vice Ministro delle Politiche agricole alimentari e forestali,ANDREA,OLIVERO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Gentiloni Silveri,Vice Ministro dello Sviluppo economico,TERESA,BELLANOVA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Gentiloni Silveri,Vice Ministro delle Infrastrutture e dei trasporti,RICCARDO,NENCINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Gentiloni Silveri,Vice Ministro dell'Economia e delle finanze,LUIGI,CASERO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Gentiloni Silveri,Vice Ministro dell'Economia e delle finanze,ANTONIO ENRICO,MORANDO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Conte,Ministro per gli Affari europei,LORENZO,FONTANA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Conte,Ministro per le disabilità e la famiglia,ALESSANDRA,LOCATELLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Conte,Ministro senza portafoglio,ALESSANDRA,LOCATELLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Gentiloni Silveri,"Ministro dell'Istruzione, dell'università e della ricerca",VALERIA,FEDELI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Gentiloni Silveri,Ministro dell'Economia e delle finanze,PIETRO CARLO,PADOAN,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Gentiloni Silveri,Ministro della Giustizia,ANDREA,ORLANDO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Gentiloni Silveri,Ministro della Salute,BEATRICE,LORENZIN,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Gentiloni Silveri,Ministro per i Rapporti con il Parlamento,ANNA,FINOCCHIARO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Gentiloni Silveri,Ministro delle Politiche agricole alimentari e forestali,MAURIZIO,MARTINA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Gentiloni Silveri,Ministro degli Affari esteri e della cooperazione internazionale,ANGELINO,ALFANO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Gentiloni Silveri,Ministro dello Sviluppo economico,CARLO,CALENDA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Gentiloni Silveri,Ministro per la Coesione territoriale e il Mezzogiorno,CLAUDIO,DE VINCENTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Gentiloni Silveri,Ministro per gli Affari regionali,ENRICO,COSTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Gentiloni Silveri,Ministro dei Beni e delle attività culturali e del turismo,DARIO,FRANCESCHINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Gentiloni Silveri,Ministro della Difesa,ROBERTA,PINOTTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Gentiloni Silveri,Ministro per lo Sport,LUCA,LOTTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Gentiloni Silveri,Ministro delle Infrastrutture e dei trasporti,GRAZIANO,DELRIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Gentiloni Silveri,Ministro del Lavoro e delle politiche sociali,GIULIANO,POLETTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Gentiloni Silveri,Ministro dell'Interno,DOMENICO,MINNITI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Gentiloni Silveri,Ministro per la Semplificazione e la pubblica amministrazione,MARIA ANNA,MADIA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Gentiloni Silveri,Ministro dell'Ambiente e della tutela del territorio e del mare,GIAN LUCA,GALLETTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Gentiloni Silveri,Ministro delle Politiche agricole alimentari e forestali,PAOLO,GENTILONI SILVERI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
II Governo Conte,Ministro per i Beni e le attività culturali e per il turismo,DARIO,FRANCESCHINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
II Governo Conte,Ministro delle Politiche agricole alimentari e forestali,TERESA,BELLANOVA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
II Governo Conte,Vice Ministro degli Affari esteri e della cooperazione internazionale,MARINA,SERENI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
II Governo Conte,Vice Ministro delle Infrastrutture e dei trasporti,GIANCARLO,CANCELLERI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
II Governo Conte,Vice Ministro dell'Interno,VITO CLAUDIO,CRIMI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
II Governo Conte,Vice Ministro dell'Istruzione,ANNA,ASCANI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
II Governo Conte,Vice Ministro della Salute,PIERPAOLO,SILERI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
II Governo Conte,Vice Ministro degli Affari esteri e della cooperazione internazionale,EMANUELA CLAUDIA,DEL RE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
II Governo Conte,Vice Ministro dell'Interno,MATTEO,MAURI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
II Governo Conte,Vice Ministro dello sviluppo economico,STEFANO,BUFFAGNI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
II Governo Conte,Ministro delle politiche agricole alimentari e forestali,GIUSEPPE,CONTE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Draghi,Vice Ministro dell'Economia e delle finanze,LAURA,CASTELLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Draghi,Vice Ministro degli Affari esteri e della cooperazione internazionale,MARINA,SERENI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Draghi,Ministro per il Sud e la coesione territoriale,MARIA ROSARIA,CARFAGNA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Draghi,Ministro per il Coordinamento di iniziative nel settore del turismo,MASSIMO,GARAVAGLIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Draghi,Ministro per i Rapporti con il Parlamento,FEDERICO,D'INCA',male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Draghi,Ministro della Salute,ROBERTO,SPERANZA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Draghi,Ministro dell'Economia e delle finanze,DANIELE,FRANCO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Draghi,Ministro della Difesa,LORENZO,GUERINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Draghi,Ministro per i Beni e le attività culturali e per il turismo,DARIO,FRANCESCHINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Draghi,Ministro del Lavoro e delle politiche sociali,ANDREA,ORLANDO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Draghi,Ministro dell'Istruzione,PATRIZIO,BIANCHI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Draghi,Ministro per le Politiche giovanili,FABIANA,DADONE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Draghi,Ministro dello Sviluppo economico,GIANCARLO,GIORGETTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Draghi,Ministro per le Pari opportunità e la famiglia,ELENA,BONETTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Draghi,Ministro dell'Ambiente e della tutela del territorio e del mare,ROBERTO,CINGOLANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Draghi,Ministro delle Politiche agricole alimentari e forestali,STEFANO,PATUANELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Draghi,Ministro per gli Affari regionali e le autonomie,MARIASTELLA,GELMINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Draghi,Ministro dell'Interno,LUCIANA,LAMORGESE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Draghi,Ministro delle Infrastrutture e dei trasporti,ENRICO,GIOVANNINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Draghi,Ministro della Giustizia,MARTA,CARTABIA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Draghi,Ministro per le Disabilità,ERIKA,STEFANI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Draghi,Ministro degli Affari esteri e della cooperazione internazionale,LUIGI,DI MAIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Draghi,Ministro dell'Università e della ricerca,MARIA CRISTINA,MESSA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Draghi,Ministro per la Pubblica amministrazione,RENATO,BRUNETTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Draghi,Ministro per l'Innovazione tecnologica e la transizione digitale,VITTORIO,COLAO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Draghi,Vice Ministro dello Sviluppo economico,ALESSANDRA,TODDE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Draghi,Vice Ministro dello Sviluppo economico,GILBERTO,PICHETTO FRATIN,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Draghi,Ministro del Turismo,MASSIMO,GARAVAGLIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Draghi,Ministro della Cultura,DARIO,FRANCESCHINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
I Governo Draghi,Ministro delle Infrastrutture e della mobilità sostenibili,ENRICO,GIOVANNINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18
