nome,cognome,gender
ELENA,LUCCHINI,female
ARIANNA,LAZZARINI,female
GLORIA,SACCANI,female
SARA,CUNIAL,female
EMANUELA,ROSSINI,female
ENRICA,SEGNERI,female
STEFANIA,MAMMI',female
DANIELA,RUFFINO,female
CRISTINA,ROSSELLO,female
LUCIA,AZZOLINA,female
PATRIZIA,MARROCCO,female
SIMONA,BORDONALI,female
ELISABETTA MARIA,BARBUTO,female
ANTONIETTA,GIACOMETTI,female
ANNA LISA,BARONI,female
SILVIA,COVOLO,female
ANNA,BILOTTI,female
GIULIA,ZANOTELLI,female
ANNA LAURA,ORRICO,female
IOLANDA,NANNI,female
LEDA,VOLPI,female
LISA,NOJA,female
AUGUSTA,MONTARULI,female
ANGELA,IANARO,female
CLAUDIA,PORCHIETTO,female
VIRGINIA,VILLANI,female
WANDA,FERRO,female
REBECCA,FRASSINI,female
INGRID,BISA,female
CLAUDIA,GOBBATO,female
ALESSANDRA,LOCATELLI,female
STEFANIA,SEGNANA,female
CLAUDIA MARIA,TERZI,female
VANIA,VALBUSA,female
VANESSA,CATTOI,female
FABIOLA,BOLOGNA,female
MARGHERITA,DEL SESTO,female
CELESTE,D'ARRANDO,female
MARIA,PALLINI,female
ILARIA,FONTANA,female
MARTINA,LOSS,female
CHIARA,TENERINI,female
ELISABETTA CHRISTIANA,LANCELLOTTA,female
ELIANA,LONGI,female
ISABELLA,DE MONTE,female
MARIA STEFANIA,MARINO,female
MARTINA,SEMENZATO,female
MARINA,MARCHETTO,female
ILARIA,CAVO,female
ELISA,MONTEMAGNI,female
MADDALENA,MORGANTE,female
GIOVANNA,IACONO,female
ELEONORA,EVI,female
SIMONA,LOIZZO,female
SIMONETTA,MATONE,female
GRAZIA,DI MAGGIO,female
CHIARA,LA PORTA,female
VALENTINA,BARZOTTI,female
ANTONELLA,FORATTINI,female
NICOLE,MATTEONI,female
FRANCESCA,GHIRRA,female
VALERIA CARMELA MARIA,SUDANO,female
MARIA GRAZIA,FRIJIA,female
ROSARIA,TASSINARI,female
MARIA IMMACOLATA,VIETRI,female
MARIA CECILIA,GUERRA,female
SARA,KELANY,female
ENRICA,ALIFANO,female
CARMEN LETIZIA,GIORGIANNI,female
MARIANNA,RICCIARDI,female
ALESSIA,AMBROSI,female
MICHELA,DI BIASE,female
CHIARA,COLOSIMO,female
VERONICA,GIANNONE,female
FRANCESCA,GERARDI,female
MARIA,TRIPODI,female
CECILIA,D'ELIA,female
MICHAELA,DI DONNA,female
LAURA,CANTINI,female
STEFANIA,PEZZOPANE,female
ROSSANA LIDIA,BOLDI,female
VALENTINA,LA TERZA,female
TIZIANA,PICCOLO,female
EVA,AVOSSA,female
GRAZIELLA LEYLA,CIAGA',female
ANGELA,SCHIRO',female
ELISA,SIRAGUSA,female
MARIA TERESA,BALDINI,female
MARINA,ROMANO',female
ANNARITA,PATRIARCA,female
ILENIA,MALAVASI,female
VALENTINA,GHIO,female
ALESSANDRA,TODDE,female
SILVIA,ROGGIANI,female
BEATRIZ,COLOMBO,female
OUIDAD,BAKKALI,female
CRISTINA,ALMICI,female
EMMA,PAVANELLI,female
DANIELA,DONDI,female
MARIANGELA,MATERA,female
IDA,CARMINA,female
ROSA MARIA,DI GIORGI,female
AURELIA,BUBISUTTI,female
