Persona,gender,graduated
Luigi_Giovanni_Maiorano,male,yes
Franco_Manes,male,yes
Francesco_Filini,male,yes
Giandonato_La_Salandra,male,yes
Stefano_Giovanni_Maullu,male,yes
Carlo_Nordio,male,yes
Antonio_Giordano,male,yes
Silvio_Giovine,male,yes
Mirco_Carloni,male,yes
Fabrizio_Rossi,male,yes
Alessandro_Caramiello,male,yes
Federico_Cafiero_De_Raho,male,yes
Alfredo_Antoniozzi,male,yes
Antonino_Iaria,male,yes
Alberto_Bagnai,male,yes
Gianpiero_Zinzi,male,yes
Luciano_D'alfonso,male,yes
Gerolamo_Cangiano,male,yes
Franco_Tirelli,male,yes
Anastasio_Carra',male,yes
Toni_Ricciardi,male,yes
Maurizio_Casasco,male,yes
Roberto_Gualtieri,male,yes
Andrea_Mandelli,male,yes
Cosimo_Sibilia,male,yes
Alessandro_Fusacchia,male,yes
Luis_Roberto_Di_San_Martino_Lorenzato_Di_Ivrea,male,yes
Massimo_Ungaro,male,yes
Domenico_Menorello,male,yes
Giulio_Tantillo,male,yes
Marco_Bergonzi,male,yes
Andrea_Gentile,male,yes
Domenico_Giannetta,male,yes
Massimo_Verrecchia,male,yes
Ernesto_Auci,male,yes
Giorgio_Silli,male,yes
Guido_Germano_Pettarin,male,yes
Paolo_Mengoli,male,yes
Bruno_Zevi,male,yes
Michele_Boato,male,yes
Enzo_Santarelli,male,yes
Alberto_Bertuzzi,male,yes
Agilulfo_Caramia,male,yes
Attilio_Bastianini,male,yes
